squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price
0.3321989790811731,0.6363636363636365,1.0,0.0,0.6464646464646465,0.9173286643321661,0.2222222222222222,0.1111111111111111,0.9354838709677438,1.0,1.0,0.2427,0.07160716071607161,0.7022222222222223,0.0,0.1,0.3324215937011368
0.3472425182664398,0.4646464646464647,0.0,0.0,0.7272727272727274,0.35345672836418207,0.0,0.3333333333333333,0.9677419354838719,0.0,1.0,0.9586,0.6603660366036603,0.8022222222222222,0.0,0.2,0.347351092177382
0.13308978080272246,0.5050505050505052,0.0,0.0,0.8989898989898991,0.8801900950475238,0.3333333333333333,0.5555555555555556,0.09677419354838435,0.0,0.0,0.28850000000000003,0.11481148114811482,0.8933333333333333,1.0,0.4,0.13326678709399234
0.2081273145831248,0.5555555555555557,0.0,0.0,0.5353535353535355,0.8541670835417708,0.4444444444444445,0.8888888888888888,0.9032258064516157,0.0,0.0,0.9982000000000001,0.8141814181418142,0.6333333333333333,1.0,1.0,0.20819297819866736
0.9511760584526073,0.4545454545454546,0.0,1.0,0.0202020202020202,0.09383691845922962,0.6666666666666665,0.8888888888888888,0.12903225806452667,0.0,0.0,0.061500000000000006,0.12201220122012202,0.25333333333333335,0.0,1.0,0.9508495094217226
0.05987388649784807,0.7171717171717172,1.0,0.0,0.13131313131313133,0.08411205602801401,0.1111111111111111,0.5555555555555556,0.4193548387096797,1.0,1.0,0.3306,0.3634363436343635,0.21666666666666667,0.0,0.2,0.06023711779423626
0.11765589030127115,0.42424242424242425,0.0,0.0,0.5454545454545455,0.4616408204102051,0.5555555555555556,0.4444444444444445,0.09677419354838435,1.0,0.0,0.5292,0.8232823282328233,0.3277777777777778,0.0,1.0,0.11800438069177246
0.5203583224902412,0.060606060606060615,1.0,1.0,0.7272727272727274,0.203791895947974,1.0,0.3333333333333333,0.8387096774193594,1.0,1.0,0.1864,0.20482048204820483,0.508888888888889,0.0,0.5,0.5209240369215987
0.25831248123310985,0.9797979797979799,1.0,0.0,0.9191919191919193,0.203511755877939,0.1111111111111111,0.3333333333333333,0.09677419354838435,0.0,1.0,0.9799,0.9568956895689569,0.01777777777777778,1.0,1.0,0.25893670314835626
0.8543088779901912,0.393939393939394,1.0,1.0,0.5353535353535355,0.00336168084042021,0.2222222222222222,0.0,1.0,1.0,0.0,0.30560000000000004,0.8927892789278928,0.21333333333333332,1.0,0.2,0.8547948539811258
0.11333199879891903,0.7777777777777779,0.0,0.0,0.787878787878788,0.7384092046023012,0.0,0.4444444444444445,0.6129032258064484,1.0,1.0,0.6899000000000001,0.8996899689968997,0.6611111111111112,0.0,0.0,0.11357317102437198
0.9754879391452307,0.8888888888888891,1.0,1.0,0.9797979797979799,0.7819109554777389,0.1111111111111111,0.4444444444444445,0.7741935483871032,1.0,0.0,0.5391,0.0896089608960896,0.32,0.0,0.0,0.9758242562262832
0.7646481833650285,0.4646464646464647,1.0,0.0,0.08080808080808081,0.9029614807403702,0.1111111111111111,0.8888888888888888,0.5806451612903203,1.0,0.0,0.28600000000000003,0.3128312831283129,0.98,0.0,0.1,0.7645695634764703
0.2610349314382945,0.2828282828282828,0.0,0.0,0.6161616161616162,0.6651925962981491,0.8888888888888888,0.6666666666666665,0.09677419354838435,0.0,1.0,0.7918000000000001,0.0186018601860186,0.9099999999999999,1.0,0.9,0.26130114070307126
0.2417175457912121,0.8686868686868688,1.0,0.0,0.9090909090909092,0.730895447723862,0.3333333333333333,0.6666666666666665,0.25806451612903913,0.0,0.0,0.6656000000000001,0.7148714871487148,0.6644444444444444,0.0,0.30000000000000004,0.2418344950331756
0.36182564307877096,0.07070707070707072,0.0,1.0,0.23232323232323232,0.6680140070035018,0.6666666666666665,0.5555555555555556,0.0,0.0,1.0,0.6679,0.6527652765276527,0.7755555555555556,1.0,0.5,0.36186763437212366
0.10420378340506456,0.8787878787878789,0.0,1.0,0.48484848484848486,0.10535267633816908,1.0,0.0,0.7419354838709751,1.0,1.0,0.41700000000000004,0.5500550055005501,0.3577777777777778,0.0,0.5,0.1047078706690271
0.8704934440996898,0.26262626262626265,0.0,1.0,0.9090909090909092,0.5182591295647824,0.7777777777777777,1.0,0.32258064516129537,0.0,0.0,0.6629,0.043404340434043405,0.4577777777777778,0.0,0.7000000000000001,0.8704195787273727
0.6665398858973076,0.18181818181818182,1.0,1.0,0.050505050505050504,0.5082341170585293,0.5555555555555556,0.1111111111111111,0.3548387096774235,0.0,0.0,0.7473000000000001,0.07950795079507951,0.1522222222222222,1.0,0.30000000000000004,0.6669698207195935
0.6653988589730758,0.585858585858586,1.0,1.0,0.5555555555555557,0.1557878939469735,0.6666666666666665,0.8888888888888888,0.8387096774193594,1.0,1.0,0.202,0.7187718771877187,0.18777777777777777,1.0,1.0,0.6659848218034274
0.8454609148233411,0.2828282828282828,0.0,1.0,0.686868686868687,0.5308054027013507,0.6666666666666665,0.6666666666666665,0.32258064516129537,1.0,0.0,0.3573,0.9555955595559557,0.9088888888888889,1.0,0.8,0.8453284907112647
0.2868581723551196,0.38383838383838387,0.0,1.0,0.5252525252525253,0.8085842921460731,0.5555555555555556,0.4444444444444445,0.1935483870967829,1.0,0.0,0.8113,0.23512351235123513,0.98,1.0,0.30000000000000004,0.2868700279700078
0.7607046341707537,0.37373737373737376,1.0,0.0,0.31313131313131315,0.5947773886943472,0.4444444444444445,0.7777777777777777,0.8387096774193594,1.0,0.0,0.8150000000000001,0.6036603660366037,0.9222222222222223,0.0,0.7000000000000001,0.7606457535452784
0.9269042137924132,0.48484848484848486,1.0,0.0,0.37373737373737376,0.744152076038019,0.8888888888888888,0.1111111111111111,1.0,0.0,0.0,0.1559,0.511051105110511,0.9522222222222221,1.0,0.2,0.92657087920254
0.46941247122410173,0.6565656565656567,1.0,1.0,0.26262626262626265,0.04862431215607804,0.8888888888888888,1.0,0.032258064516128115,1.0,1.0,0.8339000000000001,0.633063306330633,0.8600000000000001,1.0,0.4,0.46986920176734204
0.48016214593133827,0.21212121212121213,0.0,1.0,0.030303030303030304,0.2811505752876438,0.0,1.0,0.5806451612903203,1.0,0.0,0.7908000000000001,0.05510551055105511,0.7966666666666666,1.0,0.1,0.4801381093224653
0.05683114803322991,0.9696969696969698,1.0,1.0,0.10101010101010102,0.44570285142571286,0.6666666666666665,0.2222222222222222,0.25806451612903913,1.0,0.0,0.2516,0.56005600560056,0.22999999999999998,1.0,0.4,0.05766335609062799
0.5976478830947853,0.4646464646464647,0.0,1.0,0.26262626262626265,0.448344172086043,0.5555555555555556,0.8888888888888888,1.0,0.0,0.0,0.5075000000000001,0.3103310331033104,0.8488888888888888,0.0,0.4,0.5976265572553766
0.5479631668501651,0.24242424242424243,0.0,1.0,0.5252525252525253,0.6463031515757879,1.0,0.4444444444444445,0.9677419354838719,1.0,0.0,0.5278,0.10581058105810581,0.2366666666666667,1.0,0.6000000000000001,0.5484161154405726
0.5427785006505855,0.09090909090909093,1.0,1.0,0.5151515151515152,0.7677238619309655,0.3333333333333333,0.1111111111111111,0.25806451612903913,1.0,1.0,0.9580000000000001,0.3786378637863787,0.14111111111111113,1.0,0.1,0.5436580099768742
0.6999499549594635,0.5151515151515152,1.0,0.0,0.27272727272727276,0.9572286143071536,0.3333333333333333,0.5555555555555556,0.06451612903225623,0.0,1.0,0.448,0.6918691869186918,0.6444444444444444,1.0,0.1,0.6997737508557658
0.5432789510559504,0.10101010101010102,1.0,1.0,0.19191919191919193,0.5578589294647324,0.2222222222222222,0.6666666666666665,1.0,0.0,0.0,0.023100000000000002,0.1938193819381938,0.1366666666666667,0.0,0.8,0.5438010906603447
0.31360224201781606,0.2828282828282828,0.0,1.0,0.6767676767676769,0.6753576788394197,0.4444444444444445,0.2222222222222222,0.29032258064516725,1.0,1.0,0.8949,0.20792079207920794,0.5888888888888888,0.0,0.5,0.31386281962659635
0.630207186467821,0.050505050505050504,1.0,1.0,0.27272727272727276,0.45331665832916457,0.2222222222222222,0.0,0.22580645161291102,0.0,1.0,0.8414,0.626962696269627,0.9322222222222221,1.0,0.8,0.630729643361568
0.041016915223701336,0.8888888888888891,0.0,1.0,0.16161616161616163,0.07488744372186093,0.0,0.5555555555555556,0.12903225806452667,1.0,0.0,0.018600000000000002,0.26262626262626265,0.51,1.0,0.2,0.041173875021748955
0.3304874386948254,0.8181818181818183,0.0,1.0,0.8282828282828284,0.5203801900950475,0.5555555555555556,1.0,0.8387096774193594,1.0,0.0,0.625,0.875087508750875,0.5022222222222221,1.0,0.2,0.3306927512932907
0.6436192573315984,0.07070707070707072,0.0,0.0,0.5050505050505052,0.9537968984492247,0.3333333333333333,0.0,0.0,1.0,0.0,0.3835,0.24022402240224022,0.51,0.0,0.6000000000000001,0.6433343383226641
0.9387148433590231,0.595959595959596,0.0,1.0,0.6969696969696971,0.054837418709354685,0.1111111111111111,0.0,0.29032258064516725,1.0,1.0,0.4086,0.5990599059905991,0.43777777777777777,1.0,0.8,0.9383902459768325
0.6701131017916124,0.595959595959596,1.0,1.0,0.21212121212121213,0.016878439219609805,0.3333333333333333,0.7777777777777777,0.09677419354838435,1.0,0.0,0.4817,0.5221522152215221,0.9188888888888889,0.0,0.0,0.6706309375970251
0.4789210289260335,0.16161616161616163,0.0,0.0,0.6767676767676769,0.6427613806903452,0.6666666666666665,0.0,0.7419354838709751,0.0,1.0,0.0327,0.020802080208020803,0.28,1.0,0.8,0.47892663018020876
0.39036132519267347,0.5656565656565657,1.0,0.0,0.7373737373737375,0.029204602301150576,0.3333333333333333,0.8888888888888888,0.6451612903225907,0.0,0.0,0.3572,0.8721872187218722,0.79,1.0,0.6000000000000001,0.39087621007989665
0.4355920328295466,0.6565656565656567,0.0,0.0,0.5454545454545455,0.06739369684842421,0.3333333333333333,0.8888888888888888,0.48387096774193594,0.0,1.0,0.3388,0.23522352235223523,0.022222222222222227,1.0,0.7000000000000001,0.43561400754989443
0.41946752076869187,0.7373737373737375,1.0,0.0,0.16161616161616163,0.320520260130065,0.5555555555555556,0.0,0.0,1.0,0.0,0.6838000000000001,0.4924492449244925,0.808888888888889,0.0,0.9,0.419451632351728
0.36439795816234616,0.08080808080808081,0.0,1.0,0.4646464646464647,0.515487743871936,0.4444444444444445,0.0,0.8709677419354875,0.0,1.0,0.2768,0.6290629062906291,0.14444444444444443,1.0,0.0,0.3647347199798585
0.840026023421079,0.1414141414141414,1.0,0.0,0.5454545454545455,0.6362381190595298,0.0,0.6666666666666665,0.8387096774193594,1.0,0.0,0.3284,0.9878987898789879,0.6011111111111112,0.0,0.2,0.8402717594653555
0.03000700630567511,0.26262626262626265,1.0,1.0,0.9393939393939396,0.0928464232116058,0.2222222222222222,1.0,0.48387096774193594,1.0,1.0,0.5866,0.35563556355635567,0.11000000000000001,1.0,0.1,0.031151434772739555
0.8975978380542489,0.47474747474747475,1.0,1.0,0.16161616161616163,0.7103251625812906,0.5555555555555556,0.8888888888888888,0.09677419354838435,0.0,1.0,0.2485,0.0107010701070107,0.8488888888888888,0.0,0.7000000000000001,0.8973383441616526
0.3016414773295967,0.7373737373737375,1.0,1.0,0.8686868686868688,0.7108554277138569,1.0,0.8888888888888888,0.5483870967741922,0.0,0.0,0.051500000000000004,0.0012001200120012002,0.1366666666666667,0.0,0.4,0.3030003518146233
0.5844159743769393,0.04040404040404041,0.0,1.0,0.3434343434343435,0.05897948974487244,0.5555555555555556,1.0,0.8387096774193594,0.0,0.0,0.8366,0.4798479847984799,0.9766666666666666,1.0,0.7000000000000001,0.5845467740037553
0.6659193273946552,0.47474747474747475,0.0,0.0,0.8888888888888891,0.5218809404702351,1.0,0.0,0.1612903225806548,1.0,1.0,0.5024000000000001,0.8102810281028103,0.32,1.0,0.4,0.6658448622255462
0.7329096186567912,0.42424242424242425,0.0,1.0,0.37373737373737376,0.4991695847923962,1.0,0.0,0.9032258064516157,0.0,1.0,0.3281,0.5019501950195019,0.9644444444444444,0.0,0.8,0.7328821388400414
0.5993694324892404,0.27272727272727276,0.0,1.0,0.1717171717171717,0.32096048024012,0.8888888888888888,0.7777777777777777,1.0,1.0,1.0,0.8384,0.7225722572257226,0.14,1.0,0.4,0.599263537122755
0.7156640976879192,0.19191919191919193,1.0,0.0,0.5757575757575758,0.46854427213606803,0.6666666666666665,0.3333333333333333,0.25806451612903913,0.0,0.0,0.6486000000000001,0.33093309330933096,0.29555555555555557,0.0,0.0,0.7158202950231061
0.9245621058953057,0.5151515151515152,1.0,1.0,0.4545454545454546,0.22413206603301652,0.8888888888888888,0.5555555555555556,0.9354838709677438,1.0,0.0,0.9584,0.8586858685868587,0.6411111111111112,0.0,0.8,0.9250804312411587
0.5228305474927435,0.595959595959596,1.0,1.0,0.23232323232323232,0.7683941970985493,0.5555555555555556,0.4444444444444445,0.06451612903225623,1.0,0.0,0.8987,0.3148314831483149,0.7866666666666666,1.0,0.4,0.523007234852802
0.6728255429886898,0.6666666666666667,0.0,0.0,0.09090909090909093,0.4564582291145573,0.2222222222222222,0.2222222222222222,0.0,1.0,1.0,0.6928000000000001,0.7807780778077807,0.7488888888888889,1.0,0.5,0.6724317454972075
0.450015013512161,0.98989898989899,0.0,1.0,0.8686868686868688,0.20325162581290646,0.3333333333333333,0.7777777777777777,0.7419354838709751,1.0,0.0,0.5218,0.8216821682168217,0.0488888888888889,0.0,0.30000000000000004,0.4499975826436999
0.6150035031528376,0.7272727272727274,1.0,0.0,0.9696969696969698,0.22951475737868937,0.8888888888888888,0.4444444444444445,0.3548387096774235,0.0,0.0,0.9265,0.8973897389738974,0.7277777777777779,1.0,0.6000000000000001,0.6151740731119184
0.8407766990291262,0.494949494949495,0.0,1.0,0.7171717171717172,0.22726363181590797,0.6666666666666665,0.4444444444444445,0.09677419354838435,0.0,0.0,0.26680000000000004,0.4668466846684669,0.74,0.0,0.8,0.8406768729687119
0.775598038234411,0.686868686868687,1.0,1.0,0.9696969696969698,0.8883941970985493,0.5555555555555556,0.0,0.29032258064516725,1.0,0.0,0.48500000000000004,0.5647564756475647,0.0488888888888889,1.0,0.8,0.7760233307444497
0.25137623861475333,0.30303030303030304,1.0,1.0,0.36363636363636365,0.875927963981991,0.3333333333333333,1.0,0.9677419354838719,1.0,0.0,0.656,0.42864286428642867,0.01777777777777778,0.0,0.6000000000000001,0.2521067537753899
0.42007807026323696,0.4545454545454546,0.0,1.0,0.6161616161616162,0.43307653826913456,0.5555555555555556,0.2222222222222222,0.8709677419354875,1.0,1.0,0.8827,0.18521852185218524,0.8444444444444446,1.0,0.30000000000000004,0.42033011353611793
0.3837553798418577,0.42424242424242425,0.0,1.0,0.5050505050505052,0.03404702351175588,0.5555555555555556,0.3333333333333333,1.0,0.0,1.0,0.12140000000000001,0.06050605060506051,0.21000000000000002,0.0,0.8,0.3837259872564659
0.06986287658893003,0.030303030303030304,0.0,0.0,0.8888888888888891,0.5532466233116559,0.8888888888888888,0.1111111111111111,0.6129032258064484,1.0,1.0,0.7499,0.8968896889688969,0.4366666666666667,1.0,0.30000000000000004,0.06990420216553311
0.3472225002502252,0.7474747474747476,0.0,1.0,0.08080808080808081,0.6732766383191596,0.3333333333333333,0.4444444444444445,0.9354838709677438,0.0,1.0,0.3033,0.6474647464746475,0.7777777777777777,1.0,0.4,0.3471453092829073
0.1267941147032329,1.0,1.0,0.0,0.060606060606060615,0.19556778389194598,0.6666666666666665,0.7777777777777777,0.9677419354838719,1.0,1.0,0.6795,0.9982998299829983,0.7088888888888889,0.0,0.5,0.12679696528901435
0.33690321289160247,0.7373737373737375,0.0,1.0,0.37373737373737376,0.7401000500250126,1.0,0.6666666666666665,0.29032258064516725,1.0,1.0,0.1729,0.7951795179517952,0.5733333333333333,1.0,0.2,0.33717367703161494
0.005114603142828546,0.36363636363636365,1.0,0.0,0.42424242424242425,0.7276938469234617,0.3333333333333333,0.6666666666666665,0.6774193548387188,1.0,0.0,0.6738000000000001,0.5602560256025603,0.8511111111111112,0.0,0.1,0.00531074122386373
0.07156440796717045,0.6060606060606062,1.0,0.0,0.8282828282828284,0.2644522261130565,0.3333333333333333,0.6666666666666665,0.12903225806452667,1.0,0.0,0.7782,0.25172517251725174,0.9844444444444445,0.0,0.4,0.07237192630745591
0.3486137523771395,0.19191919191919193,1.0,1.0,0.8383838383838385,0.6014007003501751,0.4444444444444445,0.0,0.22580645161291102,0.0,0.0,0.6566000000000001,0.0627062706270627,0.3422222222222222,0.0,0.2,0.3490455624095724
0.2554799319387449,0.2828282828282828,0.0,0.0,0.26262626262626265,0.5299349674837419,0.3333333333333333,0.0,0.12903225806452667,1.0,0.0,0.07,0.037603760376037604,0.46555555555555556,1.0,0.9,0.25545618024272737
0.5139125212691422,0.6363636363636365,0.0,0.0,0.22222222222222224,0.7979089544772386,1.0,0.1111111111111111,0.709677419354847,1.0,1.0,0.20800000000000002,0.9574957495749575,0.7255555555555555,0.0,0.7000000000000001,0.5137732639032725
0.7894204784305875,0.5454545454545455,0.0,1.0,0.7575757575757577,0.2341670835417709,0.7777777777777777,0.3333333333333333,0.8064516129032313,1.0,1.0,0.7126,0.5011501150115011,0.971111111111111,1.0,0.0,0.789347910710411
0.7072565308777901,0.6363636363636365,1.0,1.0,0.4040404040404041,0.923111555777889,0.0,0.8888888888888888,0.5161290322580641,1.0,0.0,0.1506,0.05890589058905891,0.7711111111111111,1.0,0.7000000000000001,0.7076303739073493
0.8185466920228206,0.595959595959596,0.0,1.0,1.0,0.5807403701850925,0.2222222222222222,0.7777777777777777,0.9677419354838719,0.0,0.0,0.3632,0.5959595959595959,0.6922222222222223,1.0,0.30000000000000004,0.8190772917490563
0.915523971574417,0.35353535353535354,0.0,1.0,0.20202020202020202,0.8255927963981992,0.5555555555555556,0.1111111111111111,0.5483870967741922,0.0,1.0,0.07880000000000001,0.47874787478747877,0.03555555555555556,1.0,0.8,0.9154059842618051
0.7207386647983185,0.08080808080808081,0.0,1.0,0.6666666666666667,0.9121060530265133,0.1111111111111111,0.2222222222222222,0.7741935483871032,1.0,0.0,0.908,0.9355935593559356,0.711111111111111,1.0,0.9,0.720914459528999
0.23108797918126314,0.18181818181818182,0.0,0.0,0.5151515151515152,0.6940470235117558,0.3333333333333333,0.0,0.4193548387096797,0.0,0.0,0.2706,0.4592459245924593,0.6088888888888888,1.0,0.6000000000000001,0.23092808165436443
0.3946351716544891,0.9191919191919193,0.0,0.0,0.8484848484848486,0.5123461730865433,0.3333333333333333,0.5555555555555556,0.9354838709677438,0.0,1.0,0.7618,0.11711171117111711,0.788888888888889,1.0,0.9,0.3944575687045622
0.5519267340606546,0.22222222222222224,0.0,0.0,0.07070707070707072,0.008464232116058028,0.7777777777777777,0.2222222222222222,0.032258064516128115,0.0,0.0,0.1492,0.5696569656965697,0.5833333333333333,0.0,0.6000000000000001,0.5515655410616103
0.5369432489240317,0.48484848484848486,0.0,1.0,0.9191919191919193,0.024212106053026514,0.3333333333333333,0.6666666666666665,0.5161290322580641,0.0,0.0,0.8654000000000001,0.9587958795879588,0.21111111111111114,1.0,0.8,0.5376145492017638
0.677249524572115,0.7171717171717172,1.0,1.0,0.7777777777777779,0.3173386693346673,0.2222222222222222,0.8888888888888888,0.1612903225806548,1.0,1.0,0.748,0.20672067206720673,0.921111111111111,0.0,0.6000000000000001,0.6781669270705762
0.013622260034030628,0.585858585858586,0.0,0.0,0.0,0.02315157578789395,1.0,0.8888888888888888,0.9032258064516157,1.0,1.0,0.1285,0.8118811881188118,0.8544444444444443,1.0,1.0,0.013591644568255413
0.821259133219898,0.9292929292929294,1.0,1.0,0.6060606060606062,0.7424712356178089,0.2222222222222222,0.6666666666666665,0.9354838709677438,1.0,1.0,0.8785000000000001,0.6601660166016602,0.9644444444444444,1.0,0.4,0.82185686635777
0.17795015513962567,0.7272727272727274,1.0,0.0,0.3434343434343435,0.4869534767383692,0.3333333333333333,0.8888888888888888,0.7419354838709751,0.0,0.0,0.1718,0.5497549754975497,0.6777777777777778,1.0,0.2,0.1782626259699974
0.7137223501151037,0.7070707070707072,0.0,0.0,0.9292929292929294,0.6823011505752876,0.2222222222222222,1.0,0.1612903225806548,1.0,1.0,0.3477,0.5529552955295529,0.2688888888888889,0.0,0.2,0.7137686382647326
0.32563306976278655,0.3434343434343435,0.0,1.0,0.13131313131313133,0.8024112056028014,1.0,0.5555555555555556,0.4193548387096797,1.0,0.0,0.46330000000000005,0.755075507550755,0.02888888888888891,0.0,0.8,0.325869312686633
0.23773396056450807,0.7070707070707072,1.0,1.0,0.24242424242424243,0.3211905952976488,0.2222222222222222,0.6666666666666665,0.6451612903225907,1.0,1.0,0.759,0.5223522352235224,0.5155555555555555,1.0,0.1,0.23813340399569743
0.1642077870083075,0.9393939393939396,0.0,0.0,0.050505050505050504,0.9049024512256129,0.2222222222222222,1.0,0.032258064516128115,1.0,1.0,0.2214,0.14631463146314633,0.921111111111111,1.0,0.7000000000000001,0.1640978883950062
0.3905514963467121,0.23232323232323232,1.0,0.0,0.6666666666666667,0.7451125562781391,0.3333333333333333,0.2222222222222222,0.3870967741935516,1.0,0.0,0.1642,0.29242924292429245,0.043333333333333335,0.0,0.9,0.3908723287049972
0.6512060854769293,0.8080808080808082,1.0,1.0,0.0202020202020202,0.6622111055527764,0.6666666666666665,0.8888888888888888,0.032258064516128115,0.0,0.0,0.32180000000000003,0.9118911891189119,0.8322222222222222,0.0,0.4,0.6514775328864744
0.6145030527474727,0.9090909090909092,1.0,0.0,0.9393939393939396,0.8705552776388195,0.7777777777777777,0.7777777777777777,0.7419354838709751,1.0,0.0,0.5486,0.36403640364036405,0.74,0.0,0.30000000000000004,0.6146697144529507
0.5712241016915224,0.1414141414141414,1.0,1.0,0.42424242424242425,0.4080340170085042,0.7777777777777777,0.7777777777777777,0.3870967741935516,0.0,0.0,0.40180000000000005,0.48704870487048707,0.8177777777777777,1.0,0.2,0.5715813412585141
0.1326894204784306,0.5656565656565657,0.0,0.0,0.5656565656565657,0.3002201100550275,0.5555555555555556,0.7777777777777777,1.0,1.0,1.0,0.2525,0.054405440544054405,0.7877777777777777,0.0,0.8,0.13265705110721374
0.272865579021119,0.7676767676767677,0.0,0.0,0.35353535353535354,0.9851125562781391,0.3333333333333333,0.0,0.22580645161291102,1.0,1.0,0.115,0.30993099309931,0.7911111111111111,1.0,0.0,0.2729505072581861
